essay_id,grade,essay_topic,essay_text,dyslexic_flag,richness_5,organization_6,technical_3,total_14
G4_003,4, මුහුදු වෙරළ,"අපේ ගමට සුන්දර මුහුදු වෙරළක් තිබේ. මුහුදු වෙරළ ඉතා දැකුම් කළු දර්ශන මවයි. අපේ ගම පිහිටා තිබෙන්නේ බස්නාහිර පළාතේ නිසා ඉර බැස යන්නේ මුහුදෙනි.
ඉර බැස යන සැන්දෑ යාමට අපේ මුහුදු වෙරළ විසිතුරු වෙයි. සයුර දෙසට බර වු පොල් රූප්පාව වෙරළ සීමාව දක්වයි. මුහුදු රළ බිදි සේදී යන වැල්ල තඹ පාටින් දිලිසෙයි.
වැල්ල පුරා විසිරි ඇති කවඩි සහ සිප්පි කටු ඇහිදීමට ළමයි කැමැත්තෝය. මුහුදු වෙරළේ සෙල්ලම් කරන අපි වැලි මාලිගා තනමු. සමහර විට අප හැදු නිර්මාණ ඇසිල්ලකින් රළ ගෙඩියකට මැකී යයි.
වෙරළේ සිට ඇත බැලූ විට දියඹේ පාවෙන නැවක්
හෝ ඔරුවක් ඉතා කුඩාවට අපට පෙනෙයි. අහපි
හා මුහුද ගෑවෙන සීමාව ක්ෂිතිජය බව අපේ තාත්තා කීවේය.
මහ හඬින් බිඳෙන රළගෙඩිවල සමුද්‍ර ඝෝෂව විදින්නත්, රළ පාගා වෙරළේ සෙල්ලම් කිරීමටත්. සමුද්‍ර ජීවින් ගැන ඉගෙන ගන්නත් අපේ වෙරළට සංචාරය කරන්න.
",FALSE,5,5,3,13
G4_004,4,යාල,"වන සතුනට නිදහසේ ජීවත් වීමට වෙන් කල භූමිය අභය භූමියක් ලෙස සැලකේ. ශ්‍රි ලංකාවේ අභය භූමි අතරින් රුහුණු යාල අභය භූමිය සුවිශේෂී වැදගත් කමක් උසුලයි.
දකුණු පලාත, නැගෙනහිර පලාත හා උවෙ පලාතට මායිම්වන යාල අභය භුමියේ එක් මායිමක් නැගෙනහිර වෙරළ තීරය වේ. ස්වාභාවික වනන්තරය තුල නිදහසේ වන සතුන්ට ජීවත් වීමට ඇති අයිතිය අණ පණත් මගින්ම සහතික කොට ආරක්ෂා කොට තිබේ.
යාල අභය භූමිය සංචාරයේ යෙදෙන්නට මහජනතාවට අවසර ඇත. ඒ සදහා වන ජීවි සංරක්ෂන දෙපාර්තුමේන්තුවේ අවසර ලබා ගත යුතුය. යාල අභය භූමිය තුල සංචාරය කිරීමේදී සිංචරකයින්ට මග පෙන්වන්නෙකු ලබා දේ.
යාල අභය භූමිය තුල අලි ඇත්තු සුලභව සිටියි. එමෙන්න ශ්රී ලංකාවට විශේෂ වූ දිවියන් හා කොටින්ද වල් උරෙන්, වලසුන්, මුවන්, ගෝනුන්, වදුරන් වැනි සියුපා සතුන් යාල අභය භූමියේදී දැක බලා ගත හැකිය.
කුමණ යාල අභය භූමිය හා සම්බන්ධ කුරුළු පාරදීසයයි. දේශිය කුරුළු වර්ග මෙන්ම පර්යටන කුරුළු වර්ග රැසක් යාල අභය භූමිය තුල සිටිති. කුරුල්ලන් අතර මොනරා යාලදි දැක ගත හැකි සුලභ පක්ෂියෙකි.
යාල අභය භූමිය තුල සංචාරකයින් සදහා නේවාසික පහසුකම් සපයා ඇත. යාල අභය භූමියේ වැවක් විල්ලුවක් අසලට වී සතුන්ගේ නිදහස් හැසිරීම අධ්යනය කිරීම කොතරම් සොදුරුද.
",FALSE,5,4,3,12
G4_005,4,මගේ පාසල,"මගේ පාසල කියන්නේ මට ඉගෙනීමට, ක්‍රීඩා කිරීමට සහ මිතුරන් සමඟ සමාජික සම්බන්ධතා පවත්වා ගැනීමට හැකි ස්ථානයකි. එය අපේ ගමට ආසන්නව පිහිටා ඇති අතර, සුන්දර උයන, ක්‍රීඩා පිටිය සහ විශාල පන්තිය කාමර ඇත. මම උදේ පාසලට යද්දී මගේ සිසු මිතුරන් සමඟ හිනැහෙමින් යමි. අපගේ ගුරුවරුන් අපට දැනුම ලබා දීමට උත්සාහ කරන අතර අපිට සිතුම් මත කතා කිරීමට සහ නව දේවල් ඉගෙනීමට අවස්ථාව ලබා දෙති. පාසලේ වැඩසටහන්, කලා, ක්‍රීඩා සහ විද්‍යා ව්‍යාපෘති මට අලුත් දේවල් සොයාගැනීමට සහ පුළුල් හැකියාවන් වර්ධනය කිරීමට උපකාරී වේ. මගේ පාසලේ පරිසරය පිරිසිදු සහ සෞඛ්‍ය සම්පන්නය. අපි දිනපතා පරිසරය පිරිසිදු තබා ගැනීමට උත්සාහ කරනවා. මගේ පාසලේ ආචාර්යවරුන් සහ ගුරුවරුන් මට ජීවිතයේ වැදගත් පාඩම් ඉගැන්වීමට උදව් කරනවා. මම ඉගෙනීමේ වටපිටාව සතුටින් පසු කරන අතර, මගේ පාසල මගේ ජීවිතයේ වැදගත් ස්ථානයක් බවට පත්ව තිබේ. මගේ මිතුරන් සහ මා එක්ව පාසලේ වැඩසටහන් වලට සහභාගී වීම මට සතුට සහ ආඩම්බරය ලබා දෙයි. මගේ පාසල මට ඉගෙනීමේ, සමාජ හැකියාවන් වර්ධනය කිරීමේ සහ අනාගතයේ සාර්ථක වීමේ මූලික පියවර සපයයි.",FALSE,4,4,2,10
G4_006,4,මගේ යහළුවන්,"මගේ යහළුවන් කියන්නේ මා සමඟ කතා කරන, සෙල්ලම් කරන සහ දුකේදී සහාය වන අයයි. මගේ පාසලේ සහ ගමට ආසන්නව සිටින මිතුරන් මට විශේෂ ස්ථානයක් ඇති. අපි එක්ව ක්‍රීඩා කරනවා, කුඩා ගැටලු විසඳනවා සහ සෙල්ලම් සෙල්ලම් කතා කරනවා. මගේ යහළුවන් මට ජීවිතයේ වැදගත් පාඩම් ඉගැන්වීමේදී උපකාර කරනවා. අපි එකිනෙකාට ආධාර කරන අතර, එකිනෙකාගේ හැකියාවන් වර්ධනය කරනවා. මගේ යහළුවන් සමඟ කාලය ගත කිරීම මට සතුට සහ ආඩම්බරය ලබා දෙයි. ඔවුන්ගේ සහය මට විවිධ අභියෝග ජය ගැනීමට සහ නව දේවල් ඉගෙනීමට දායක වේ. අපි එක්ව කාර්යයන් සිදු කිරීම, ක්‍රීඩා තරග සහ ගමන් යාමක් සිදු කරනවා. මගේ යහළුවන් මට විශ්වාස සහ ආරක්ෂාව ලබා දෙන නිසා මම ස්වභාවිකව විවෘතව කතා කරමි. මිතුරන් සමඟ ඇති සම්බන්ධතා මාගේ ජීවිතයට සතුට, ආශිර්වාද සහ ආඩම්බරය ගෙන දෙයි. මම මගේ යහළුවන්ව ආදරයෙන් රැක ගනී. ඔවුන් මට ආදරය, සාමය සහ ජීවිතයේ සතුට ලබා දෙයි. මගේ ජීවිතයේ මිතුරන්ගේ වැදගත්කම මාගේ මනසට ද්‍රඩාණය වී ඇත. ඒ නිසා මම ඔවුන් සමඟ කාලය ගත කිරීමට, එකිනෙකාට ආධාර කිරීමට සහ සතුටින් ජීවත් වීමට කටයුතු කරමි.",FALSE,4,4,2,10
G4_007,4,මගේ සෙල්ලම් සහ ක්‍රීඩා,"මගේ සෙල්ලම් සහ ක්‍රීඩා කියන්නේ මට සතුට, විනෝද සහ ශාරීරික හැකියාවන් වර්ධනය කිරීමට උපකාර කරන ක්‍රියාකාරකම් වේ. මම උදේ පාසල්ට යෑමට පෙර සහ සවස මිතුරන් සමඟ ක්‍රීඩා කරනවා. මගේ සෙල්ලම් භාණ්ඩ, රබර් බෝල, සයිකල් සහ ගොඩනැගිලි සෙල්ලම් කට්ටල මගේ විනෝදය සපයයි. ක්‍රීඩා කිරීම මගේ ශරීර සෞඛ්‍යය, ශක්තිය සහ වේගය වර්ධනය කිරීමට උදව් කරන අතර, මම නව ක්‍රීඩා නියමයන් ඉගෙන ගනිමි. මිතුරන් සමඟ එකට ක්‍රීඩා කරන විට අපි එක්ව සෙල්ලම් කිරීම, කතා කිරීම සහ එකිනෙකාට ආධාර දීමේ වැදගත් පාඩම් ඉගෙන ගනිමු. මම ක්‍රීඩා භාණ්ඩ ආරක්ෂිතව භාවිත කිරීම සහ පිරිසිදු තබා ගැනීම වැදගත් යැයි දන්නවා. මගේ සෙල්ලම් සහ ක්‍රීඩා මට සාමය, සතුට සහ විනෝද ලබා දෙන අතර, මම එය ආදරයෙන් සහ ගෞරවයෙන් පවත්වා ගනිමි. ක්‍රීඩා මඟින් මගේ සමාජීය හැකියාවන් වර්ධනය වෙයි, එකිනෙකාට ආධාර දීමට ඉගෙන ගනිමි, සහ නිර්මාණාත්මක හැකියාවන් වැඩි කරමි. මගේ සෙල්ලම් සහ ක්‍රීඩා මගේ ජීවිතයට සතුට, ආරක්ෂාව සහ සමාජීය සම්බන්ධතා වර්ධනය කිරීමේ වැදගත්කම සපයයි.",FALSE,5,4,2,11
G4_008,4,මගේ ආදරණීය ගස්,"මගේ ආදරණීය ගස් කියන්නේ මාට සාමය, සතුට සහ පරිසර හිතකාමී බව ලබා දෙන ස්ථානයකි. මම දිනපතා ගෘහස්ථ උයනේ සහ ගමේ වටපිටාවේ ඇති ගස් නරඹමින් කාලය ගත කරනවා. ගස් මට ඔවුන්ගේ සුවඳ, පැහැය සහ මල් මඟින් සුන්දර දසුනක් ලබා දේ. මම ගස් ආරක්ෂා කිරීම, වගා කිරීම සහ පිරිසිදු තබා ගැනීමේ වගකීම ගැන අවබෝධය දක්වමි. ගස් මගේ ජීවිතයට සෞඛ්‍ය සම්පන්න වාතාවරණයක්, සාමය සහ සතුට ලබා දෙන අතර, මම එය ආදරයෙන් පවත්වා ගනිමි. ගස් මඟින් මට පරිසරය ආරක්ෂා කිරීමේ වැදගත්කම, සතුන්ට සහ පරිසරයට ආදරය කළ යුතු බව පිළිබඳව ඉගෙන ගැනීමට අවස්ථාව ලැබේ. මගේ ආදරණීය ගස් මට සෞඛ්‍ය සම්පන්න, සාමකාමී සහ සතුටින් ජීවත් වීමට උපකාර කරන නිසා මම ඔවුන් ආදරයෙන් සහ ගෞරවයෙන් රැක ගනිමි. ගස් මගේ ජීවිතයට සතුට, සාමය සහ නිහතමානීභාවය ලබා දෙන අතර, මම එම වටිනාකම අවබෝධ කරගෙන ඒවා රැක ගැනීමට උත්සාහ කරනවා. මගේ ආදරණීය ගස් මගේ ජීවිතයේ සතුට, ආරක්ෂාව සහ පරිසර හිතකාමී වටිනාකම සඳහා වැදගත් වේ",FALSE,4,3,2,9
G4_009,4,මගේ සතුන්,"මගේ සතුන් කියන්නේ මට ආදරය, සතුට සහ මිතුරන් වැනි සම්බන්ධතා ලබා දෙන ජීවිතාංග යහපත් සත්ත්වයන් වේ. මට බළලුන්, වඳුරු සහ මොළකුරු සතුන් ඇත. මම උදේ සහ සවස ඔවුන්ට කෑම දීමට, ජලය ලබා දීමට සහ ක්‍රීඩා කිරීමට කාලය ගත කරනවා. මගේ සතුන් මට සතුට, ආශිර්වාද සහ වගකීම පිළිබඳ පාඩම් ඉගැන්වෙනවා. මම ඔවුන්ගේ ආරක්ෂාව සඳහා අවශ්‍ය ක්‍රියා කරමි, ඔවුන්ට කන ගැලපෙන ආහාර ලබා දෙන අතර සෙල්ලම් සහ සෙනෙහස දක්වමි. මගේ සතුන් මගේ ජීවිතයට ආදරය, සතුට සහ සාමය ලබා දෙන අතර, මම ඔවුන් ආදරයෙන් සහ ගෞරවයෙන් පවත්වා ගනිමි. සතුන් සමඟ සෙල්ලම් කිරීම මට නිර්මාණාත්මක හැකියාවන් වර්ධනය කිරීමට, සමාජීය හැකියාවන් වැඩි කිරීමට සහ යහපත් ආචාර පිළිපැදීමට උදව් කරනවා. මගේ සතුන් මගේ ජීවිතයට සතුට, ආරක්ෂාව සහ ආශිර්වාද ලබා දෙන නිසා මම ඔවුන් රැක ගැනීමට, ආදරයෙන් හැසිරීමට සහ වගකීමෙන් කටයුතු කිරීමට කටයුතු කරනවා. මගේ සතුන් මට ජීවිතයේ වැදගත් පාඩම්, සතුට සහ සාමය ලබා දෙන වැදගත් මිතුරන් ලෙස සැලකෙයි.",FALSE,4,3,2,9
G4_010,4,පාසල් උත්සව,"මගේ පාසල් උත්සව කියන්නේ මට විනෝද, සතුට සහ එකමුතුව කටයුතු කිරීමට අවස්ථාව ලබා දෙන විශේෂ දිනයකි. පාසලේ උත්සව සමයේ අපි ගීත, නර්තන, ක්‍රීඩා සහ විවිධ තරඟ පැවැත්වේ. මම සහ මගේ මිතුරන් එකට කලාකෘති, සෙල්ලම් සහ ක්‍රීඩා සම්පන්න කරනවා. උත්සව මඟින් මට නිර්මාණාත්මක හැකියාවන්, සමාජීය හැකියාවන් සහ එකිනෙකාට ආධාර දීමට ඉගෙනීමට අවස්ථාව ලැබේ. මගේ ගුරුවරුන් අපට උපදෙස් දී සහය ලබා දෙන අතර, අපි සාර්ථකව කටයුතු කිරීමට උත්සාහ කරනවා. උත්සව මඟින් මට ජීවිතයේ වැදගත් පාඩම්, වගකීම් සහ ආදරය පිළිබඳ ඉගෙනීමට අවස්ථාව ලබා දේ. මම උත්සව සමයේ සාමයෙන් සහ ආරක්ෂිතව හැසිරීම, පිරිසිදු පරිසරයක් තබා ගැනීම සහ එකිනෙකාට උපකාර කිරීමේ වැදගත්කම පිළිබඳව අවබෝධය දක්වමි. මගේ පාසල් උත්සව මට සතුට, ආශිර්වාද සහ සමාජීය සම්බන්ධතා වර්ධනය කිරීමේ වැදගත්කම ලබා දෙන නිසා මම එය ආදරයෙන් සහ ගෞරවයෙන් අනුභව කරමි. මගේ පාසල් උත්සව මගේ ජීවිතයට විනෝද, සතුට සහ ජයග්‍රහණ සඳහා වැදගත් ස්ථානයක් වේ.",TRUE,4,4,2,10
G5_001,5,මගෙ ගුරුතුමි,"මගෙ ගුරුතුමිගේ නම මිස් ඩිලානි. ඇය මගෙ පන්තිභාර ගුරුතුමියයි. ඇය පැරයි, ඒ වගේම හරි හොදයි. ඇය අපට පාඩම් කියාදිමට හරි දක්ශයි. ඇය අපට ලස්සන සින්දුද කියා දෙයි. ඇය අපට රස කැම ගෙනත් දෙයි ඇයගේ උපන්දිනයට හා විශේශ උත්සව අවස්තාවලදී. පාඩම් අවසානයෙදි ඇය අපගෙන් ප්‍රශ්න අසයි. මගෙ ගොඩාක් යාලුවෝ ඇයට ගොඩක් කැමතියි. ඇය හරි ආදරනියයි. අපි සැවොම ඇයට සුබ අනාගතයක් පතනවා.
",FALSE,4,5,2,11
G5_002,5,ළමා පුස්තකාල,"නාගරික ප්‍රදේශ වල රජයේ පාසැල් වල ළමා පුස්තකාල බිහි වී ඇති බව මම අසා ඇත්තෙමි. එවා ළමා පොත් වලින් පිරී ඇත. අපේ පාසැලේ ළමුන් සඳහා ළමා පොත් වලින් පිරිණු හොඳ ළමා පුස්තකාලයක් නොමැති වීම අපට තදින් දැනේ. ගමේ ලොකු හාමුදුරුවෝ පුස්තකාලයක් තිබීමේ වාසිදායක බව විස්තර කරමින් ඒ මඟින් අපේ සාහිත්‍ය දැනුම වැඩි කල හැකි බව ප්‍රකාශ කළ ආකාරය මට තවමත් මතකයේ තිබේ.
කියවීම මගින් භාෂාව වැඩි දියුණු වන බවද එතුමා පැවසුහ. නමුදු අවාසනාවකට මෙන් අපේ ගමේ වැඩිහිටියෝ එහි අගය පැහැදිළිව වටහා නොගත්හ. ළමුන් වෙනුවෙන් උපකාරි කළ හැකි පොහොසත් ගම්මුන් සිටින බව අප තේරුම් ගත්තෙමු. මේ නිසා අපි අපේ පන්සලේ ඉරිදා දහම් පාසලේ ඔවුන්ගේ මූල්‍ය ආධාරය මත ළමා පුස්තකාලයක් ආරම්භ කිරීමට තීරණය කලෙමු. අපි මේ කටයුත්ත කිරීම සඳහා පුංචි හමුදුරුවන්ගෙන් මුලින්ම සහයෝගය ගත්තෙමු.
මුල්ම කියවීමේ සමාජයේ රැස් වීම පැවැත්වූයේ ඉරිදා හවස්වරු වේය. රැස්වීමට සහභාගී වු ළමයින්ගේ අදහස වුයේ ගමේ වැඩිහිටියන්ගේ සහයෝගය මේ සඳහා ලබා ගත යුතු බවය.
මාසයක් ඇතුලත ගම් වැසියෝ විශාල සංඛ්‍යාවක් පුස්තකාලය ඇරඹීමට අවැසි පොත් මිලදී ගෙන දීමට පොරොන්දු වුහ. ගමේ සිටිය එක් මහා දාන පතියෙකු අපගේ යෝජිත පුස්තකාලය සඳහා අවශ්‍ය ගෘහ භාණ්ඩ සපයා දුන්නේය. අනෙකුත් බොහෝ අය පොත් පරිත්‍යාග කළහ.
අනතුරුව අපි ළමා පුස්තකාළය ආරම්භ කළෙමු. අපේ ප්‍රදේශය අයත් දිසාපති තුමත් පුස්තකාලය විවතෙ කර යද්දි අපට හොඳ ගොඩනැගිල්ලක් සහ වෙනත් බොහෝ දේවල් ලබා දෙන බව පොරොන්දු වුයේය.ආරම්භයේදි අප එය පටන් ගත්තේ පන්සලේ දහම් ශාලාවේය. අණ්ඩුවේ නිළධාරිගේ සහ ගම්මුන්ගේ සහයෝගය අපට ලබා දීමට ඉහළ කාර්යභාර්යක් ඉටු කරන ලද්දේ පොඩි හාමුදුරුවන් විසිනි.
අද අපට සියළු පහසුකම් සහිත පුසත කාලයක් ගමේ පිහිටා තිබේ. එය සෑම දිනකදීම පාසල් වේලාවෙන් පසු සැදැවේලාවේදි විවෘතව තිබී.දැන් අපට පොත් පත්ද දින පතා පුවත් පත්ද සඟරාද කියවීමට හැකිය. ළමුන් සැමට පොත් පත් හා පත්තර කියවීමට හැකි පරිදි පුස්තකාලයක් අප විසින් ආරම්භ කිරීම පිළිබද තමා ආඩම්බර වන බව අපේ විදුහල්පති තුමා කීවේය. තවද මිනිසා කියවීම තුලින් සම්පුර්ණ මිනිසෙකු කරයි යන්නද ඔහු සිහිපත් කරයි.
",FALSE,5,6,3,14
